,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
105,Giovanni Crociata,it ITA,FW,Empoli,24-100,1997,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.31,0.0,0.31,0.31,0.31,0.2,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.05,-0.1,-0.1,7.0,9.0,77.8,92.0,18.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,2.0,20.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,8.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,9.0,83.0,38.0,2.0,0.0,0.0,10.0,9.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
106,Juan Cuadrado,co COL,"MF,DF",Juventus,33-177,1988,10.0,7.0,639.0,2.0,0.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,0.3,0.3,1.5,0.04,0.21,0.25,0.04,0.25,7.1,7.0,4.0,0.0,57.1,0.99,0.56,0.29,0.5,0.04,1.7,1.7,380.0,443.0,85.8,7835.0,2318.0,142.0,153.0,92.8,167.0,185.0,90.3,67.0,98.0,68.4,-1.5,18.0,23.0,14.0,7.0,37.0,393.0,50.0,13.0,0.0,41.0,31.0,24.0,13.0,4.0,6.0,0.0,309.0,55.0,79.0,51.0,352.0,8.0,24.0,4.0,1.0,3.0,11.0,6.0,28.0,3.94,20.0,4.0,1.0,0.0,2.0,1.0,3.0,0.42,1.0,0.0,1.0,0.0,1.0,0.0,18.0,11.0,12.0,5.0,1.0,6.0,13.0,46.2,7.0,79.0,32.0,40.5,32.0,33.0,14.0,5.0,0.0,0.0,5.0,7.0,7.0,0.0,523.0,13.0,120.0,254.0,187.0,17.0,479.0,8.0,18.0,44.4,9.0,0.0,377.0,1834.0,1076.0,47.0,12.0,8.0,420.0,374.0,89.0,12.0,9.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,61.0,4.0,1.0,80.0
107,Patrick Cutrone,it ITA,FW,Empoli,23-320,1998,11.0,6.0,586.0,1.0,0.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,1.9,1.9,0.5,0.29,0.07,0.36,0.29,0.36,6.5,21.0,5.0,0.0,23.8,3.23,0.77,0.05,0.2,0.09,-0.9,-0.9,63.0,105.0,60.0,944.0,162.0,34.0,47.0,72.3,22.0,35.0,62.9,5.0,12.0,41.7,-0.5,3.0,0.0,3.0,1.0,5.0,98.0,7.0,0.0,0.0,26.0,1.0,14.0,0.0,0.0,0.0,0.0,69.0,17.0,19.0,24.0,76.0,1.0,0.0,3.0,0.0,2.0,6.0,10.0,9.0,1.38,6.0,0.0,1.0,0.0,1.0,1.0,3.0,0.46,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,77.0,19.0,24.7,4.0,34.0,39.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,164.0,3.0,10.0,50.0,111.0,46.0,157.0,2.0,7.0,28.6,3.0,0.0,117.0,680.0,265.0,16.0,1.0,5.0,256.0,123.0,48.0,9.0,7.0,0.0,7.0,6.0,12.0,1.0,0.0,0.0,18.0,3.0,20.0,13.0
108,Danilo D'Ambrosio,it ITA,DF,Inter,33-071,1988,3.0,1.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.69,0.69,0.69,0.1,0.1,0.0,0.09,0.0,0.09,0.09,0.09,1.5,2.0,2.0,0.0,100.0,1.37,1.37,0.5,0.5,0.06,0.9,0.9,59.0,67.0,88.1,1320.0,345.0,20.0,20.0,100.0,29.0,33.0,87.9,10.0,13.0,76.9,0.0,0.0,2.0,0.0,0.0,1.0,65.0,2.0,2.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,49.0,7.0,11.0,20.0,42.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,4.0,33.3,7.0,4.0,1.0,7.0,4.0,1.0,3.0,1.0,5.0,0.0,82.0,14.0,46.0,31.0,6.0,2.0,80.0,0.0,0.0,0.0,0.0,0.0,54.0,283.0,130.0,4.0,0.0,0.0,57.0,57.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,62.5
109,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,21-139,2000,7.0,6.0,512.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,0.13,0.08,0.21,0.13,0.21,5.7,11.0,2.0,1.0,18.2,1.93,0.35,0.0,0.0,0.07,-0.7,-0.7,178.0,230.0,77.4,2909.0,753.0,89.0,104.0,85.6,68.0,88.0,77.3,17.0,29.0,58.6,-0.5,9.0,16.0,7.0,1.0,24.0,226.0,4.0,1.0,1.0,55.0,1.0,9.0,0.0,0.0,0.0,0.0,161.0,39.0,30.0,29.0,187.0,5.0,3.0,2.0,4.0,3.0,9.0,5.0,21.0,3.69,17.0,1.0,0.0,1.0,2.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,10.0,5.0,3.0,8.0,25.0,32.0,17.0,151.0,37.0,24.5,47.0,67.0,37.0,12.0,1.0,0.0,11.0,9.0,7.0,0.0,315.0,10.0,55.0,148.0,137.0,19.0,310.0,14.0,19.0,73.7,14.0,0.0,231.0,1058.0,559.0,27.0,11.0,3.0,256.0,208.0,81.3,6.0,14.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,47.0,4.0,4.0,50.0
110,Danilo,br BRA,"DF,MF",Juventus,30-127,1991,10.0,10.0,889.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.01,0.03,0.04,0.01,0.04,9.9,5.0,1.0,0.0,20.0,0.51,0.1,0.0,0.0,0.02,-0.1,-0.1,590.0,666.0,88.6,12039.0,4124.0,192.0,199.0,96.5,308.0,331.0,93.1,85.0,124.0,68.5,0.7,5.0,53.0,3.0,2.0,40.0,586.0,80.0,20.0,0.0,50.0,16.0,4.0,0.0,0.0,0.0,0.0,461.0,112.0,93.0,53.0,521.0,17.0,60.0,4.0,6.0,9.0,14.0,9.0,13.0,1.32,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,9.0,6.0,1.0,7.0,13.0,53.8,6.0,74.0,23.0,31.1,38.0,26.0,10.0,8.0,2.0,0.0,6.0,13.0,34.0,0.0,748.0,49.0,290.0,419.0,70.0,2.0,671.0,1.0,4.0,25.0,1.0,0.0,462.0,1641.0,848.0,27.0,6.0,2.0,500.0,488.0,97.6,2.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,97.0,23.0,8.0,74.2
111,Ebrima Darboe,gm GAM,MF,Roma,20-166,2001,1.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.7,1.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.03,0.0,0.0,39.0,41.0,95.1,929.0,155.0,7.0,7.0,100.0,20.0,22.0,90.9,11.0,11.0,100.0,0.0,0.0,5.0,0.0,0.0,1.0,38.0,3.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,1.0,3.0,37.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,30.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,47.0,1.0,8.0,35.0,5.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,35.0,167.0,41.0,1.0,0.0,1.0,34.0,34.0,100.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
112,Matteo Darmian,it ITA,DF,Inter,31-352,1989,10.0,9.0,770.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.12,0.23,0.12,0.23,0.7,0.7,0.5,0.08,0.06,0.14,0.08,0.14,8.6,5.0,3.0,0.0,60.0,0.58,0.35,0.2,0.33,0.14,0.3,0.3,289.0,357.0,81.0,5130.0,1971.0,125.0,136.0,91.9,134.0,161.0,83.2,25.0,41.0,61.0,0.5,7.0,12.0,9.0,6.0,26.0,291.0,66.0,7.0,1.0,45.0,6.0,18.0,0.0,0.0,0.0,0.0,227.0,78.0,52.0,52.0,233.0,5.0,59.0,4.0,1.0,1.0,16.0,17.0,21.0,2.45,18.0,0.0,0.0,1.0,1.0,1.0,4.0,0.47,4.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,12.0,3.0,4.0,7.0,13.0,53.8,6.0,109.0,34.0,31.2,37.0,39.0,33.0,13.0,0.0,0.0,13.0,8.0,11.0,0.0,423.0,23.0,123.0,180.0,139.0,13.0,361.0,0.0,2.0,0.0,0.0,0.0,233.0,873.0,461.0,25.0,9.0,3.0,294.0,261.0,88.8,7.0,5.0,0.0,15.0,10.0,0.0,1.0,0.0,0.0,46.0,9.0,3.0,75.0
113,Paweł Dawidowicz,pl POL,DF,Hellas Verona,26-183,1995,11.0,9.0,827.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.03,0.01,0.03,0.03,0.03,9.2,2.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.12,-0.2,-0.2,330.0,388.0,85.1,6225.0,2143.0,125.0,132.0,94.7,151.0,177.0,85.3,44.0,62.0,71.0,-0.1,2.0,25.0,3.0,0.0,18.0,376.0,12.0,9.0,0.0,46.0,5.0,4.0,0.0,0.0,0.0,0.0,276.0,43.0,69.0,115.0,228.0,27.0,3.0,1.0,3.0,7.0,10.0,6.0,5.0,0.54,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,12.0,6.0,6.0,11.0,17.0,64.7,6.0,169.0,53.0,31.4,88.0,62.0,19.0,18.0,8.0,0.0,10.0,19.0,38.0,1.0,492.0,56.0,215.0,246.0,58.0,8.0,480.0,4.0,5.0,80.0,4.0,0.0,295.0,1396.0,720.0,23.0,12.0,1.0,292.0,278.0,95.2,2.0,2.0,0.0,21.0,10.0,0.0,0.0,1.0,0.0,84.0,22.0,14.0,61.1
114,Mattia De Sciglio,it ITA,DF,Juventus,29-030,1992,5.0,4.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.01,0.15,0.16,0.01,0.16,2.7,1.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.02,0.0,0.0,84.0,105.0,80.0,1578.0,660.0,37.0,43.0,86.0,35.0,37.0,94.6,11.0,21.0,52.4,-0.4,5.0,6.0,3.0,3.0,6.0,91.0,14.0,1.0,0.0,14.0,3.0,9.0,0.0,0.0,0.0,0.0,60.0,26.0,19.0,20.0,67.0,4.0,13.0,0.0,1.0,3.0,2.0,3.0,6.0,2.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,100.0,0.0,39.0,6.0,15.4,23.0,9.0,7.0,4.0,0.0,0.0,4.0,2.0,10.0,0.0,132.0,6.0,41.0,58.0,44.0,5.0,118.0,2.0,5.0,40.0,2.0,0.0,84.0,394.0,205.0,6.0,1.0,1.0,89.0,83.0,93.3,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,3.0,50.0
115,Lorenzo De Silvestri,it ITA,DF,Bologna,33-180,1988,12.0,12.0,1018.0,3.0,1.0,0.0,0.0,2.0,0.0,0.27,0.09,0.35,0.27,0.35,1.0,1.0,0.9,0.09,0.08,0.17,0.09,0.17,11.3,8.0,4.0,0.0,50.0,0.71,0.35,0.38,0.75,0.13,2.0,2.0,532.0,666.0,79.9,9178.0,4079.0,247.0,280.0,88.2,232.0,273.0,85.0,44.0,88.0,50.0,0.1,11.0,47.0,12.0,7.0,47.0,560.0,106.0,15.0,0.0,73.0,10.0,21.0,0.0,0.0,0.0,0.0,379.0,113.0,174.0,51.0,467.0,41.0,91.0,1.0,1.0,7.0,13.0,24.0,16.0,1.41,11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,11.0,6.0,0.0,5.0,14.0,35.7,9.0,115.0,38.0,33.0,55.0,37.0,23.0,24.0,3.0,0.0,21.0,14.0,33.0,1.0,784.0,48.0,254.0,424.0,148.0,19.0,684.0,2.0,8.0,25.0,3.0,0.0,441.0,2243.0,1116.0,39.0,15.0,0.0,570.0,511.0,89.6,11.0,7.0,0.0,13.0,13.0,0.0,1.0,0.0,0.0,75.0,24.0,24.0,50.0
116,Grégoire Defrel,mq MTQ,FW,Sassuolo,30-155,1991,12.0,4.0,432.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,0.9,0.9,0.8,0.19,0.17,0.36,0.19,0.36,4.8,6.0,1.0,0.0,16.7,1.25,0.21,0.0,0.0,0.15,-0.9,-0.9,116.0,133.0,87.2,1582.0,212.0,73.0,79.0,92.4,31.0,37.0,83.8,6.0,7.0,85.7,0.2,6.0,5.0,4.0,0.0,9.0,122.0,11.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,14.0,7.0,104.0,23.0,4.0,0.0,1.0,0.0,1.0,3.0,1.0,15.0,3.12,11.0,0.0,2.0,2.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,1.0,2.0,3.0,66.7,1.0,89.0,24.0,27.0,12.0,42.0,35.0,3.0,1.0,0.0,2.0,3.0,6.0,0.0,185.0,7.0,30.0,95.0,77.0,16.0,174.0,4.0,8.0,50.0,4.0,0.0,126.0,736.0,353.0,18.0,9.0,5.0,177.0,121.0,68.4,8.0,9.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,24.0,4.0,10.0,28.6
117,Alessandro Deiola,it ITA,MF,Cagliari,26-110,1995,12.0,11.0,840.0,1.0,0.0,0.0,0.0,2.0,0.0,0.11,0.0,0.11,0.11,0.11,0.3,0.3,0.9,0.03,0.09,0.12,0.03,0.12,9.3,8.0,4.0,0.0,50.0,0.86,0.43,0.13,0.25,0.03,0.7,0.7,241.0,293.0,82.3,4608.0,911.0,87.0,99.0,87.9,116.0,138.0,84.1,34.0,45.0,75.6,-0.9,5.0,16.0,3.0,0.0,19.0,289.0,4.0,4.0,0.0,52.0,11.0,2.0,0.0,0.0,0.0,0.0,206.0,43.0,44.0,21.0,242.0,20.0,0.0,0.0,3.0,8.0,7.0,7.0,11.0,1.18,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,4.0,8.0,1.0,3.0,15.0,20.0,12.0,129.0,30.0,23.3,50.0,63.0,16.0,19.0,6.0,0.0,13.0,17.0,13.0,0.0,371.0,32.0,126.0,192.0,65.0,8.0,369.0,2.0,4.0,50.0,3.0,0.0,202.0,826.0,348.0,17.0,4.0,1.0,251.0,227.0,90.4,6.0,4.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,73.0,14.0,5.0,73.7
118,Merih Demiral,tr TUR,DF,Atalanta,23-259,1998,8.0,8.0,622.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.14,0.14,0.0,0.14,0.4,0.4,0.0,0.06,0.0,0.06,0.06,0.06,6.9,5.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.09,-0.4,-0.4,232.0,266.0,87.2,5135.0,1138.0,47.0,53.0,88.7,140.0,154.0,90.9,43.0,55.0,78.2,1.0,0.0,11.0,0.0,0.0,9.0,247.0,19.0,18.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,203.0,28.0,35.0,20.0,220.0,14.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,0.43,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,1.0,0.0,0.0,14.0,7.0,9.0,4.0,1.0,2.0,5.0,40.0,3.0,108.0,33.0,30.6,57.0,45.0,6.0,9.0,5.0,1.0,4.0,17.0,38.0,1.0,359.0,45.0,200.0,161.0,16.0,8.0,341.0,0.0,0.0,0.0,0.0,0.0,190.0,1146.0,367.0,8.0,1.0,0.0,196.0,193.0,98.5,0.0,3.0,0.0,10.0,8.0,1.0,0.0,1.0,0.0,52.0,31.0,11.0,73.8
119,Diego Demme,de GER,"FW,MF",Napoli,29-363,1991,3.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.19,0.19,0.0,0.19,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,90.0,453.0,118.0,23.0,24.0,95.8,8.0,9.0,88.9,2.0,4.0,50.0,-0.1,1.0,2.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,2.0,5.0,7.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,16.0,2.0,12.5,5.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,9.0,22.0,14.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,33.0,94.0,42.0,2.0,0.0,0.0,39.0,39.0,100.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
120,Fabio Depaoli,it ITA,"MF,DF",Sampdoria,24-209,1997,5.0,1.0,110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,65.6,392.0,146.0,9.0,9.0,100.0,9.0,12.0,75.0,3.0,5.0,60.0,0.0,0.0,3.0,0.0,0.0,4.0,29.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,9.0,6.0,4.0,24.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,32.0,2.0,6.3,10.0,12.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,47.0,2.0,12.0,21.0,18.0,2.0,45.0,2.0,2.0,100.0,2.0,0.0,29.0,117.0,58.0,3.0,1.0,0.0,39.0,28.0,71.8,2.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,25.0
121,Mattia Destro,it ITA,FW,Genoa,30-244,1991,8.0,8.0,627.0,6.0,0.0,0.0,0.0,2.0,0.0,0.86,0.0,0.86,0.86,0.86,3.2,3.2,0.1,0.45,0.01,0.47,0.45,0.47,7.0,23.0,11.0,0.0,47.8,3.3,1.58,0.26,0.55,0.14,2.8,2.8,74.0,116.0,63.8,1029.0,272.0,47.0,67.0,70.1,23.0,37.0,62.2,2.0,5.0,40.0,-0.1,3.0,9.0,2.0,0.0,12.0,96.0,20.0,0.0,0.0,43.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,27.0,30.0,5.0,69.0,14.0,1.0,4.0,0.0,5.0,5.0,3.0,12.0,1.72,7.0,0.0,2.0,1.0,2.0,0.0,3.0,0.43,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,81.0,20.0,24.7,6.0,44.0,31.0,5.0,0.0,0.0,5.0,3.0,8.0,0.0,204.0,5.0,18.0,106.0,87.0,28.0,184.0,5.0,12.0,41.7,5.0,0.0,77.0,225.0,117.0,6.0,3.0,4.0,303.0,135.0,44.6,20.0,8.0,0.0,9.0,11.0,10.0,0.0,0.0,0.0,24.0,30.0,38.0,44.1
122,Gerard Deulofeu,es ESP,"FW,MF",Udinese,27-251,1994,10.0,7.0,644.0,3.0,1.0,0.0,0.0,1.0,0.0,0.42,0.14,0.56,0.42,0.56,2.0,2.0,1.2,0.28,0.17,0.45,0.28,0.45,7.2,22.0,10.0,2.0,45.5,3.07,1.4,0.14,0.3,0.09,1.0,1.0,169.0,251.0,67.3,2876.0,1054.0,89.0,113.0,78.8,59.0,73.0,80.8,20.0,47.0,42.6,-0.2,12.0,11.0,12.0,0.0,30.0,211.0,40.0,10.0,0.0,40.0,14.0,18.0,24.0,6.0,9.0,5.0,170.0,37.0,44.0,22.0,219.0,2.0,4.0,4.0,1.0,7.0,12.0,20.0,23.0,3.21,13.0,4.0,3.0,2.0,0.0,1.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,4.0,1.0,5.0,20.0,4.0,131.0,33.0,25.2,24.0,53.0,54.0,7.0,0.0,0.0,7.0,8.0,0.0,0.0,349.0,0.0,22.0,146.0,219.0,48.0,313.0,12.0,29.0,41.4,13.0,1.0,270.0,1606.0,1169.0,72.0,25.0,15.0,336.0,251.0,74.7,11.0,21.0,0.0,9.0,17.0,6.0,0.0,0.0,0.0,37.0,0.0,8.0,0.0
123,Jacopo Dezi,it ITA,MF,Venezia,29-282,1992,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.15,0.35,0.21,0.35,0.2,1.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.04,0.0,0.0,22.0,26.0,84.6,495.0,144.0,5.0,6.0,83.3,14.0,15.0,93.3,3.0,5.0,60.0,0.0,1.0,3.0,3.0,1.0,5.0,24.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,18.0,0.0,8.0,3.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,0.0,3.0,18.0,12.0,1.0,28.0,1.0,2.0,50.0,1.0,0.0,23.0,141.0,69.0,4.0,0.0,1.0,22.0,20.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,100.0
124,Samuel Di Carmine,it ITA,FW,Hellas Verona,33-060,1988,1.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,0.4,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.03,0.0,0.0,5.0,5.0,100.0,81.0,8.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,5.0,2.0,10.0,1.0,1.0,100.0,1.0,0.0,9.0,36.0,16.0,1.0,1.0,0.0,13.0,8.0,61.5,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
