,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
105,Kieran Dowell,eng ENG,"FW,MF",Norwich City,24-040,1997,4.0,3.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.05,0.15,0.2,0.05,0.2,2.3,2.0,0.0,2.0,0.0,0.87,0.0,0.0,0.0,0.06,-0.1,-0.1,38.0,64.0,59.4,645.0,117.0,25.0,33.0,75.8,10.0,15.0,66.7,3.0,15.0,20.0,-0.3,4.0,3.0,2.0,0.0,3.0,57.0,7.0,3.0,0.0,22.0,4.0,6.0,3.0,3.0,0.0,0.0,35.0,7.0,22.0,44.0,11.0,3.0,0.0,1.0,1.0,2.0,2.0,3.0,7.0,3.04,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,2.0,2.0,8.0,25.0,6.0,69.0,10.0,14.5,19.0,31.0,19.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,89.0,4.0,14.0,32.0,45.0,6.0,80.0,3.0,4.0,75.0,4.0,0.0,56.0,207.0,99.0,7.0,1.0,2.0,83.0,57.0,68.7,5.0,5.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,7.0,41.7
106,Cody Drameh,eng ENG,DF,Leeds United,19-346,2001,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,125.0,91.0,9.0,11.0,81.8,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,5.0,8.0,3.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,7.0,6.0,85.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
107,Shane Duffy,ie IRL,DF,Brighton,29-322,1992,10.0,10.0,900.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1,0.8,0.8,0.1,0.08,0.01,0.08,0.08,0.08,10.0,15.0,4.0,0.0,26.7,1.5,0.4,0.07,0.25,0.05,0.2,0.2,520.0,583.0,89.2,11736.0,3416.0,111.0,119.0,93.3,310.0,332.0,93.4,97.0,128.0,75.8,-0.1,1.0,19.0,1.0,0.0,13.0,573.0,10.0,9.0,0.0,43.0,13.0,0.0,0.0,0.0,0.0,0.0,465.0,31.0,87.0,47.0,488.0,31.0,1.0,1.0,0.0,10.0,4.0,2.0,3.0,0.3,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,7.0,1.0,1.0,3.0,8.0,37.5,5.0,58.0,14.0,24.1,35.0,20.0,3.0,20.0,11.0,1.0,9.0,11.0,61.0,0.0,703.0,129.0,453.0,251.0,34.0,16.0,693.0,2.0,2.0,100.0,2.0,0.0,426.0,1626.0,825.0,12.0,4.0,0.0,516.0,499.0,96.7,2.0,1.0,0.0,14.0,4.0,1.0,0.0,0.0,0.0,77.0,48.0,16.0,75.0
108,Lewis Dunk,eng ENG,DF,Brighton,29-363,1991,11.0,11.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.01,0.02,0.03,0.01,0.03,11.0,4.0,2.0,0.0,50.0,0.36,0.18,0.0,0.0,0.04,-0.2,-0.2,691.0,758.0,91.2,15588.0,4336.0,164.0,176.0,93.2,388.0,401.0,96.8,133.0,173.0,76.9,-0.2,1.0,33.0,2.0,1.0,16.0,739.0,19.0,16.0,1.0,50.0,15.0,2.0,0.0,0.0,0.0,0.0,615.0,52.0,91.0,49.0,665.0,20.0,2.0,7.0,1.0,12.0,11.0,4.0,5.0,0.45,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,8.0,2.0,1.0,1.0,4.0,25.0,3.0,62.0,25.0,40.3,36.0,22.0,4.0,21.0,14.0,0.0,7.0,19.0,42.0,0.0,853.0,134.0,519.0,346.0,26.0,8.0,835.0,2.0,2.0,100.0,2.0,0.0,571.0,2559.0,1230.0,17.0,2.0,0.0,646.0,635.0,98.3,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,89.0,26.0,14.0,65.0
109,Ederson,br BRA,GK,Manchester City,28-094,1993,10.0,10.0,900.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,292.0,88.7,6689.0,3932.0,53.0,53.0,100.0,124.0,124.0,100.0,80.0,112.0,71.4,0.0,0.0,2.0,0.0,0.0,1.0,236.0,56.0,12.0,1.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,209.0,13.0,70.0,178.0,62.0,0.0,0.0,50.0,0.0,7.0,1.0,1.0,2.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,303.0,264.0,298.0,5.0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,0.0,177.0,730.0,479.0,0.0,0.0,0.0,172.0,171.0,99.4,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,44.0,0.0,0.0,0.0
110,Odsonne Édouard,fr FRA,FW,Crystal Palace,23-307,1998,8.0,6.0,510.0,3.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53,1.8,1.8,1.1,0.31,0.19,0.5,0.31,0.5,5.7,13.0,7.0,0.0,53.8,2.29,1.24,0.23,0.43,0.14,1.2,1.2,114.0,151.0,75.5,1528.0,305.0,78.0,90.0,86.7,32.0,45.0,71.1,2.0,5.0,40.0,-1.1,6.0,5.0,3.0,0.0,11.0,144.0,7.0,0.0,1.0,41.0,0.0,3.0,0.0,0.0,0.0,0.0,114.0,24.0,13.0,18.0,109.0,8.0,1.0,5.0,3.0,1.0,7.0,6.0,15.0,2.65,10.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,3.0,4.0,1.0,11.0,9.1,10.0,132.0,40.0,30.3,19.0,54.0,59.0,9.0,1.0,0.0,8.0,5.0,5.0,0.0,239.0,8.0,27.0,108.0,120.0,30.0,232.0,13.0,25.0,52.0,14.0,0.0,158.0,791.0,518.0,22.0,8.0,5.0,256.0,163.0,63.7,12.0,19.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,35.0,12.0,14.0,46.2
111,Harvey Elliott,eng ENG,MF,Liverpool,18-229,2003,4.0,3.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.25,0.11,0.36,0.25,0.36,2.8,7.0,1.0,0.0,14.3,2.52,0.36,0.0,0.0,0.11,-0.7,-0.7,154.0,184.0,83.7,2598.0,742.0,79.0,89.0,88.8,61.0,71.0,85.9,14.0,18.0,77.8,-0.3,4.0,18.0,5.0,1.0,26.0,177.0,7.0,0.0,0.0,13.0,1.0,5.0,2.0,1.0,0.0,0.0,138.0,25.0,21.0,167.0,11.0,1.0,3.0,2.0,2.0,0.0,5.0,7.0,15.0,5.4,9.0,1.0,1.0,2.0,2.0,0.0,1.0,0.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,68.0,16.0,23.5,17.0,33.0,18.0,7.0,0.0,0.0,7.0,2.0,3.0,0.0,223.0,1.0,18.0,108.0,113.0,17.0,216.0,2.0,7.0,28.6,2.0,0.0,164.0,742.0,429.0,25.0,10.0,2.0,183.0,169.0,92.3,5.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,25.0
112,Mohamed Elneny,eg EGY,"MF,FW",Arsenal,29-131,1992,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.24,0.24,0.0,0.24,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,204.0,76.0,7.0,7.0,100.0,4.0,4.0,100.0,1.0,1.0,100.0,-0.1,2.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,8.0,2.0,25.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,16.0,3.0,6.0,7.0,3.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,10.0,80.0,7.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
113,Mohamed Elyounoussi,no NOR,MF,Southampton,27-107,1994,9.0,8.0,687.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,2.2,2.2,0.4,0.29,0.06,0.35,0.29,0.35,7.6,18.0,6.0,0.0,33.3,2.36,0.79,0.06,0.17,0.15,-1.2,-1.2,148.0,217.0,68.2,2283.0,568.0,85.0,108.0,78.7,51.0,74.0,68.9,9.0,25.0,36.0,-0.4,7.0,20.0,5.0,0.0,18.0,215.0,2.0,1.0,0.0,57.0,3.0,14.0,0.0,0.0,0.0,0.0,137.0,43.0,37.0,34.0,156.0,12.0,1.0,4.0,2.0,1.0,8.0,9.0,17.0,2.23,14.0,0.0,0.0,2.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,15.0,10.0,2.0,10.0,3.0,2.0,7.0,28.6,5.0,142.0,43.0,30.3,37.0,67.0,38.0,10.0,0.0,0.0,10.0,6.0,9.0,0.0,327.0,10.0,41.0,158.0,160.0,34.0,325.0,5.0,11.0,45.5,6.0,1.0,226.0,1459.0,876.0,49.0,22.0,3.0,297.0,227.0,76.4,17.0,22.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,50.0,12.0,25.0,32.4
114,Emerson,br BRA,DF,Tottenham,22-309,1999,8.0,7.0,675.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.03,0.03,0.06,0.03,0.06,7.5,2.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.12,-0.2,-0.2,349.0,450.0,77.6,5524.0,1765.0,193.0,217.0,88.9,126.0,163.0,77.3,22.0,43.0,51.2,-0.2,5.0,14.0,2.0,1.0,18.0,355.0,95.0,11.0,0.0,68.0,6.0,14.0,0.0,0.0,0.0,0.0,269.0,103.0,78.0,43.0,297.0,21.0,84.0,0.0,1.0,3.0,10.0,23.0,9.0,1.2,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,14.0,28.0,6.0,1.0,11.0,21.0,52.4,10.0,177.0,45.0,25.4,93.0,64.0,20.0,14.0,1.0,0.0,13.0,18.0,21.0,0.0,555.0,26.0,192.0,234.0,158.0,8.0,468.0,7.0,8.0,87.5,7.0,0.0,292.0,1306.0,781.0,37.0,10.0,2.0,328.0,292.0,89.0,5.0,10.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,72.0,8.0,16.0,33.3
115,Oghenekaro Etebo,ng NGA,MF,Watford,26-010,1995,6.0,4.0,371.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,4.1,3.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.02,0.0,0.0,132.0,147.0,89.8,3111.0,694.0,31.0,34.0,91.2,73.0,79.0,92.4,28.0,33.0,84.8,-0.1,2.0,11.0,3.0,1.0,11.0,137.0,10.0,10.0,0.0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,117.0,6.0,24.0,18.0,126.0,2.0,0.0,1.0,1.0,4.0,6.0,1.0,4.0,0.97,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,5.0,7.0,0.0,4.0,7.0,57.1,3.0,62.0,22.0,35.5,28.0,31.0,3.0,5.0,1.0,0.0,4.0,7.0,6.0,0.0,180.0,14.0,64.0,110.0,18.0,0.0,171.0,4.0,5.0,80.0,4.0,0.0,139.0,627.0,284.0,10.0,2.0,0.0,110.0,105.0,95.5,1.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,33.0,2.0,2.0,50.0
116,Jonny Evans,nir NIR,DF,Leicester City,33-320,1988,5.0,4.0,387.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.07,0.0,0.07,0.07,0.07,4.3,1.0,1.0,0.0,100.0,0.23,0.23,0.0,0.0,0.3,-0.3,-0.3,231.0,278.0,83.1,4974.0,1809.0,49.0,59.0,83.1,157.0,166.0,94.6,25.0,53.0,47.2,0.0,0.0,14.0,1.0,0.0,15.0,264.0,14.0,13.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,202.0,21.0,55.0,107.0,148.0,14.0,1.0,0.0,0.0,5.0,8.0,1.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,0.0,4.0,6.0,66.7,2.0,31.0,9.0,29.0,20.0,9.0,2.0,8.0,5.0,0.0,3.0,17.0,20.0,0.0,325.0,71.0,195.0,136.0,6.0,4.0,312.0,0.0,1.0,0.0,0.0,0.0,186.0,894.0,473.0,7.0,0.0,0.0,208.0,203.0,97.6,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,48.0,13.0,3.0,81.3
117,Łukasz Fabiański,pl POL,GK,West Ham,36-215,1985,11.0,11.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,277.0,68.2,6905.0,4376.0,16.0,16.0,100.0,74.0,75.0,98.7,99.0,184.0,53.8,0.0,1.0,2.0,0.0,0.0,0.0,185.0,92.0,10.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,116.0,18.0,143.0,12.0,198.0,2.0,0.0,51.0,0.0,9.0,0.0,2.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,278.0,294.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,120.0,512.0,258.0,0.0,0.0,0.0,115.0,114.0,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
118,Fabinho,br BRA,MF,Liverpool,28-027,1993,7.0,6.0,559.0,1.0,1.0,0.0,0.0,2.0,0.0,0.16,0.16,0.32,0.16,0.32,0.8,0.8,0.3,0.13,0.05,0.17,0.13,0.17,6.2,8.0,2.0,0.0,25.0,1.29,0.32,0.13,0.5,0.1,0.2,0.2,317.0,357.0,88.8,6030.0,1256.0,131.0,140.0,93.6,134.0,147.0,91.2,45.0,59.0,76.3,0.7,1.0,38.0,2.0,0.0,23.0,352.0,5.0,5.0,0.0,43.0,7.0,2.0,0.0,0.0,0.0,0.0,264.0,42.0,51.0,26.0,310.0,14.0,0.0,2.0,0.0,4.0,8.0,2.0,8.0,1.29,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.32,1.0,0.0,0.0,1.0,0.0,0.0,11.0,5.0,3.0,6.0,2.0,3.0,12.0,25.0,9.0,102.0,26.0,25.5,34.0,49.0,19.0,12.0,2.0,0.0,10.0,10.0,9.0,0.0,418.0,13.0,79.0,269.0,92.0,8.0,414.0,1.0,2.0,50.0,1.0,0.0,275.0,1346.0,609.0,35.0,6.0,2.0,289.0,286.0,99.0,6.0,3.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,75.0,9.0,7.0,56.3
119,Kiko Femenía,es ESP,DF,Watford,30-290,1991,5.0,5.0,359.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.3,0.0,0.08,0.08,0.0,0.08,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,158.0,74.1,2152.0,1108.0,51.0,59.0,86.4,58.0,75.0,77.3,8.0,21.0,38.1,0.7,3.0,8.0,1.0,1.0,15.0,123.0,35.0,3.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,79.0,40.0,39.0,18.0,99.0,8.0,32.0,0.0,0.0,4.0,5.0,4.0,5.0,1.25,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,2.0,0.0,5.0,8.0,62.5,3.0,33.0,8.0,24.2,19.0,11.0,3.0,9.0,4.0,0.0,5.0,7.0,14.0,0.0,204.0,27.0,79.0,82.0,56.0,4.0,169.0,1.0,2.0,50.0,1.0,0.0,101.0,562.0,256.0,9.0,4.0,1.0,109.0,96.0,88.1,2.0,3.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,29.0,3.0,4.0,42.9
120,Bruno Fernandes,pt POR,MF,Manchester Utd,27-072,1994,11.0,11.0,940.0,4.0,3.0,0.0,1.0,3.0,0.0,0.38,0.29,0.67,0.38,0.67,2.8,2.0,3.4,0.27,0.32,0.59,0.19,0.52,10.4,27.0,7.0,3.0,25.9,2.59,0.67,0.15,0.57,0.07,1.2,2.0,424.0,576.0,73.6,8215.0,2179.0,196.0,232.0,84.5,152.0,190.0,80.0,70.0,129.0,54.3,-0.4,37.0,39.0,31.0,5.0,59.0,528.0,48.0,9.0,6.0,114.0,33.0,30.0,14.0,3.0,9.0,0.0,365.0,76.0,135.0,32.0,515.0,13.0,8.0,4.0,7.0,12.0,34.0,13.0,54.0,5.17,44.0,7.0,0.0,2.0,1.0,0.0,4.0,0.38,4.0,0.0,0.0,0.0,0.0,0.0,18.0,14.0,6.0,8.0,4.0,4.0,23.0,17.4,19.0,196.0,52.0,26.5,33.0,102.0,61.0,6.0,0.0,0.0,6.0,8.0,12.0,0.0,690.0,15.0,90.0,306.0,336.0,40.0,639.0,6.0,13.0,46.2,7.0,1.0,421.0,1948.0,1120.0,62.0,22.0,5.0,634.0,514.0,81.1,8.0,13.0,0.0,15.0,17.0,1.0,0.0,0.0,0.0,67.0,6.0,8.0,42.9
121,Álvaro Fernández,es ESP,GK,Brentford,23-220,1998,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,86.0,76.7,1784.0,1110.0,16.0,16.0,100.0,31.0,31.0,100.0,19.0,39.0,48.7,0.0,0.0,3.0,0.0,0.0,0.0,72.0,14.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,2.0,33.0,7.0,65.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,67.0,89.0,1.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,52.0,229.0,134.0,0.0,0.0,0.0,52.0,52.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
122,Federico Fernández,ar ARG,DF,Newcastle Utd,32-271,1989,5.0,5.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.08,0.07,0.14,0.08,0.14,4.9,5.0,1.0,0.0,20.0,1.03,0.21,0.0,0.0,0.07,-0.4,-0.4,170.0,199.0,85.4,3909.0,1428.0,38.0,41.0,92.7,101.0,106.0,95.3,31.0,51.0,60.8,-0.3,1.0,12.0,0.0,0.0,7.0,193.0,6.0,5.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,146.0,11.0,42.0,11.0,175.0,9.0,1.0,1.0,0.0,4.0,2.0,1.0,2.0,0.41,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,24.0,4.0,16.7,13.0,9.0,2.0,9.0,7.0,0.0,2.0,8.0,19.0,0.0,242.0,50.0,157.0,85.0,11.0,9.0,236.0,0.0,0.0,0.0,0.0,0.0,156.0,720.0,407.0,0.0,0.0,0.0,166.0,163.0,98.2,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,31.0,9.0,2.0,81.8
123,Fernandinho,br BRA,MF,Manchester City,36-199,1985,6.0,2.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.22,0.22,0.44,0.22,0.44,2.1,5.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.09,-0.5,-0.5,124.0,145.0,85.5,2221.0,640.0,49.0,58.0,84.5,63.0,68.0,92.6,11.0,17.0,64.7,-0.5,4.0,13.0,3.0,0.0,13.0,144.0,1.0,1.0,0.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,107.0,23.0,15.0,20.0,116.0,4.0,0.0,1.0,0.0,0.0,10.0,1.0,9.0,4.31,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,1.0,6.0,1.0,1.0,7.0,14.3,6.0,31.0,10.0,32.3,9.0,19.0,3.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,173.0,5.0,34.0,115.0,34.0,4.0,172.0,0.0,0.0,0.0,0.0,0.0,124.0,498.0,249.0,10.0,3.0,0.0,133.0,124.0,93.2,4.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,33.0,7.0,3.0,70.0
124,Roberto Firmino,br BRA,FW,Liverpool,30-048,1991,8.0,4.0,371.0,4.0,1.0,0.0,0.0,0.0,0.0,0.97,0.24,1.21,0.97,1.21,3.9,3.9,0.8,0.95,0.19,1.15,0.95,1.15,4.1,12.0,6.0,0.0,50.0,2.91,1.46,0.33,0.67,0.33,0.1,0.1,137.0,178.0,77.0,2314.0,521.0,73.0,77.0,94.8,50.0,67.0,74.6,14.0,19.0,73.7,0.2,8.0,11.0,6.0,0.0,14.0,170.0,8.0,0.0,2.0,37.0,6.0,4.0,0.0,0.0,0.0,0.0,133.0,25.0,20.0,10.0,157.0,6.0,3.0,1.0,0.0,2.0,10.0,12.0,14.0,3.4,13.0,0.0,0.0,0.0,0.0,1.0,2.0,0.49,1.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,2.0,5.0,2.0,1.0,5.0,20.0,4.0,93.0,32.0,34.4,14.0,42.0,37.0,6.0,0.0,0.0,6.0,1.0,1.0,0.0,234.0,1.0,16.0,122.0,113.0,26.0,226.0,6.0,16.0,37.5,7.0,1.0,159.0,635.0,328.0,23.0,9.0,2.0,249.0,175.0,70.3,7.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,27.0,3.0,10.0,23.1
