,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
67,Martín Cáceres,uy URU,DF,Cagliari,34-214,1987,8.0,5.0,435.0,1.0,1.0,0.0,0.0,1.0,1.0,0.21,0.21,0.41,0.21,0.41,0.2,0.2,0.4,0.03,0.09,0.12,0.03,0.12,4.8,5.0,1.0,0.0,20.0,1.03,0.21,0.2,1.0,0.03,0.8,0.8,184.0,248.0,74.2,4068.0,1314.0,55.0,65.0,84.6,87.0,105.0,82.9,40.0,70.0,57.1,0.6,5.0,19.0,3.0,1.0,15.0,209.0,39.0,7.0,0.0,16.0,11.0,7.0,0.0,0.0,0.0,0.0,125.0,40.0,83.0,41.0,158.0,13.0,32.0,2.0,1.0,2.0,11.0,5.0,9.0,1.86,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,2.0,5.0,2.0,2.0,5.0,40.0,3.0,52.0,15.0,28.8,27.0,18.0,7.0,10.0,3.0,0.0,7.0,16.0,11.0,0.0,300.0,23.0,109.0,157.0,49.0,5.0,265.0,0.0,0.0,0.0,0.0,0.0,161.0,708.0,381.0,8.0,3.0,0.0,182.0,166.0,91.2,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,49.0,4.0,4.0,50.0
68,Felipe Caicedo,ec ECU,FW,Genoa,33-063,1988,5.0,1.0,210.0,1.0,2.0,0.0,0.0,1.0,0.0,0.43,0.86,1.29,0.43,1.29,1.0,1.0,0.9,0.44,0.37,0.81,0.44,0.81,2.3,10.0,3.0,0.0,30.0,4.29,1.29,0.1,0.33,0.1,0.0,0.0,37.0,53.0,69.8,491.0,45.0,23.0,32.0,71.9,10.0,14.0,71.4,1.0,2.0,50.0,1.1,4.0,1.0,2.0,0.0,3.0,50.0,3.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,17.0,10.0,33.0,7.0,2.0,0.0,2.0,0.0,1.0,6.0,0.0,5.0,2.14,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.29,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,100.0,0.0,27.0,10.0,37.0,2.0,12.0,13.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,84.0,4.0,4.0,40.0,44.0,16.0,81.0,1.0,4.0,25.0,1.0,0.0,42.0,132.0,68.0,4.0,1.0,3.0,114.0,62.0,54.4,5.0,2.0,0.0,5.0,2.0,4.0,1.0,0.0,0.0,9.0,13.0,10.0,56.5
69,Davide Calabria,it ITA,DF,Milan,24-336,1996,9.0,8.0,736.0,2.0,1.0,0.0,0.0,2.0,0.0,0.24,0.12,0.37,0.24,0.37,1.6,1.6,0.7,0.2,0.08,0.28,0.2,0.28,8.2,16.0,3.0,0.0,18.8,1.96,0.37,0.13,0.67,0.11,0.4,0.4,348.0,456.0,76.3,6652.0,2817.0,143.0,161.0,88.8,155.0,191.0,81.2,47.0,88.0,53.4,0.3,6.0,32.0,6.0,5.0,35.0,391.0,65.0,3.0,0.0,44.0,9.0,14.0,0.0,0.0,0.0,0.0,258.0,86.0,112.0,49.0,326.0,15.0,62.0,0.0,3.0,4.0,15.0,14.0,12.0,1.47,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.24,1.0,0.0,0.0,1.0,0.0,0.0,20.0,13.0,11.0,6.0,3.0,10.0,17.0,58.8,7.0,120.0,38.0,31.7,53.0,49.0,18.0,19.0,3.0,0.0,16.0,17.0,11.0,0.0,547.0,18.0,174.0,274.0,128.0,15.0,483.0,3.0,8.0,37.5,3.0,0.0,316.0,1548.0,939.0,37.0,11.0,4.0,343.0,327.0,95.3,7.0,1.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,74.0,4.0,12.0,25.0
70,Riccardo Calafiori,it ITA,DF,Roma,19-172,2002,5.0,2.0,171.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.53,0.53,0.0,0.53,0.0,0.0,0.8,0.0,0.41,0.41,0.0,0.41,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,82.0,81.7,1164.0,337.0,33.0,37.0,89.2,25.0,28.0,89.3,8.0,14.0,57.1,0.2,1.0,0.0,2.0,1.0,3.0,68.0,14.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,54.0,18.0,10.0,57.0,10.0,0.0,14.0,0.0,0.0,1.0,3.0,4.0,3.0,1.58,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.05,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,6.0,33.3,4.0,33.0,11.0,33.3,11.0,16.0,6.0,4.0,0.0,0.0,4.0,5.0,1.0,0.0,95.0,2.0,32.0,38.0,33.0,1.0,81.0,2.0,3.0,66.7,2.0,0.0,65.0,370.0,166.0,11.0,3.0,1.0,62.0,57.0,91.9,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,50.0
71,Mattia Caldara,it ITA,DF,Venezia,27-186,1994,8.0,7.0,634.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.08,0.0,0.08,0.08,0.08,7.0,6.0,4.0,0.0,66.7,0.85,0.57,0.0,0.0,0.09,-0.5,-0.5,248.0,296.0,83.8,5629.0,1928.0,75.0,80.0,93.8,122.0,130.0,93.8,51.0,83.0,61.4,0.0,0.0,10.0,1.0,0.0,16.0,283.0,13.0,11.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,207.0,24.0,65.0,29.0,237.0,16.0,2.0,2.0,1.0,6.0,9.0,3.0,5.0,0.71,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,10.0,2.0,2.0,3.0,8.0,37.5,5.0,69.0,23.0,33.3,51.0,14.0,4.0,21.0,9.0,0.0,12.0,18.0,35.0,0.0,380.0,91.0,242.0,148.0,10.0,3.0,368.0,0.0,0.0,0.0,0.0,0.0,220.0,1258.0,713.0,15.0,2.0,0.0,234.0,225.0,96.2,0.0,3.0,0.0,7.0,5.0,0.0,0.0,1.0,0.0,55.0,19.0,19.0,50.0
72,Hakan Çalhanoğlu,tr TUR,MF,Inter,27-272,1994,9.0,8.0,556.0,1.0,2.0,0.0,0.0,2.0,0.0,0.16,0.32,0.49,0.16,0.49,0.6,0.6,1.6,0.1,0.26,0.36,0.1,0.36,6.2,13.0,3.0,2.0,23.1,2.1,0.49,0.08,0.33,0.05,0.4,0.4,271.0,353.0,76.8,5620.0,1693.0,108.0,127.0,85.0,100.0,119.0,84.0,56.0,90.0,62.2,0.4,19.0,26.0,7.0,4.0,29.0,304.0,49.0,11.0,1.0,52.0,30.0,15.0,33.0,12.0,17.0,2.0,242.0,28.0,83.0,22.0,318.0,8.0,1.0,2.0,0.0,3.0,14.0,11.0,25.0,4.05,14.0,10.0,0.0,1.0,0.0,0.0,4.0,0.65,1.0,2.0,0.0,1.0,0.0,0.0,13.0,7.0,7.0,4.0,2.0,5.0,9.0,55.6,4.0,97.0,31.0,32.0,31.0,43.0,23.0,6.0,0.0,0.0,6.0,4.0,4.0,0.0,412.0,5.0,60.0,213.0,158.0,10.0,363.0,3.0,7.0,42.9,3.0,0.0,245.0,1170.0,565.0,37.0,7.0,1.0,321.0,283.0,88.2,7.0,5.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,43.0,2.0,4.0,33.3
73,José Callejón,es ESP,FW,Fiorentina,34-269,1987,12.0,9.0,651.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.3,0.3,1.1,0.04,0.16,0.19,0.04,0.19,7.2,4.0,1.0,0.0,25.0,0.55,0.14,0.0,0.0,0.07,-0.3,-0.3,245.0,313.0,78.3,4492.0,982.0,110.0,134.0,82.1,108.0,126.0,85.7,26.0,45.0,57.8,-0.1,9.0,15.0,8.0,3.0,21.0,296.0,17.0,1.0,0.0,31.0,9.0,14.0,14.0,4.0,6.0,1.0,215.0,48.0,50.0,47.0,250.0,10.0,2.0,1.0,0.0,6.0,14.0,10.0,15.0,2.07,12.0,3.0,0.0,0.0,0.0,0.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,3.0,3.0,4.0,11.0,36.4,7.0,68.0,19.0,27.9,11.0,32.0,25.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,355.0,4.0,46.0,162.0,171.0,27.0,338.0,4.0,7.0,57.1,4.0,2.0,272.0,897.0,419.0,23.0,12.0,3.0,337.0,280.0,83.1,12.0,5.0,0.0,2.0,9.0,0.0,0.0,1.0,0.0,33.0,5.0,7.0,41.7
74,Andrea Cambiaso,it ITA,DF,Genoa,21-260,2000,12.0,11.0,840.0,1.0,2.0,0.0,0.0,1.0,0.0,0.11,0.21,0.32,0.11,0.32,0.5,0.5,1.0,0.05,0.1,0.16,0.05,0.16,9.3,8.0,5.0,0.0,62.5,0.86,0.54,0.13,0.2,0.06,0.5,0.5,337.0,425.0,79.3,5940.0,1892.0,154.0,168.0,91.7,145.0,180.0,80.6,33.0,60.0,55.0,1.0,12.0,17.0,11.0,7.0,27.0,340.0,85.0,4.0,0.0,65.0,12.0,27.0,0.0,0.0,0.0,0.0,249.0,93.0,83.0,188.0,138.0,15.0,81.0,0.0,0.0,12.0,9.0,15.0,28.0,3.0,21.0,1.0,2.0,1.0,3.0,0.0,4.0,0.43,3.0,0.0,0.0,1.0,0.0,0.0,24.0,17.0,14.0,6.0,4.0,10.0,19.0,52.6,9.0,162.0,41.0,25.3,71.0,57.0,34.0,26.0,2.0,0.0,24.0,12.0,14.0,1.0,539.0,25.0,155.0,264.0,173.0,17.0,458.0,16.0,25.0,64.0,18.0,2.0,345.0,2262.0,1330.0,75.0,29.0,8.0,343.0,290.0,84.5,12.0,14.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,83.0,5.0,14.0,26.3
75,Matteo Cancellieri,it ITA,"MF,FW",Hellas Verona,19-268,2002,4.0,1.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.09,0.1,0.19,0.09,0.19,1.5,2.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.07,-0.1,-0.1,14.0,23.0,60.9,259.0,50.0,8.0,10.0,80.0,2.0,6.0,33.3,4.0,5.0,80.0,-0.1,2.0,4.0,1.0,0.0,1.0,22.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,3.0,17.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.01,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,26.0,8.0,30.8,6.0,13.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,39.0,0.0,4.0,20.0,19.0,3.0,38.0,4.0,8.0,50.0,6.0,1.0,33.0,209.0,105.0,4.0,1.0,0.0,44.0,28.0,63.6,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,50.0
76,Antonio Candreva,it ITA,"MF,FW",Sampdoria,34-252,1987,11.0,11.0,986.0,4.0,2.0,0.0,0.0,2.0,0.0,0.37,0.18,0.55,0.37,0.55,1.6,1.6,3.0,0.15,0.27,0.42,0.15,0.42,11.0,23.0,8.0,3.0,34.8,2.1,0.73,0.17,0.5,0.07,2.4,2.4,390.0,614.0,63.5,8023.0,3497.0,175.0,212.0,82.5,121.0,183.0,66.1,85.0,184.0,46.2,-1.0,32.0,47.0,30.0,9.0,76.0,532.0,82.0,20.0,0.0,69.0,49.0,68.0,41.0,9.0,20.0,3.0,291.0,102.0,221.0,100.0,482.0,9.0,21.0,2.0,6.0,20.0,22.0,31.0,48.0,4.38,27.0,16.0,2.0,2.0,1.0,0.0,4.0,0.37,3.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,3.0,1.0,5.0,14.0,35.7,9.0,104.0,31.0,29.8,23.0,47.0,34.0,14.0,0.0,0.0,14.0,15.0,4.0,0.0,718.0,17.0,101.0,317.0,368.0,32.0,640.0,11.0,22.0,50.0,12.0,1.0,494.0,3179.0,1789.0,87.0,38.0,12.0,620.0,525.0,84.7,16.0,15.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,67.0,1.0,4.0,20.0
77,Leonardo Capezzi,it ITA,"MF,FW",Salernitana,26-224,1995,2.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,275.0,102.0,13.0,15.0,86.7,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,2.0,21.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,2.0,3.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,33.3,2.0,34.0,9.0,26.5,15.0,13.0,6.0,6.0,3.0,0.0,3.0,0.0,2.0,0.0,42.0,4.0,10.0,22.0,13.0,0.0,40.0,2.0,2.0,100.0,2.0,0.0,23.0,82.0,58.0,5.0,1.0,0.0,29.0,17.0,58.6,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,33.3
78,Gianluca Caprari,it ITA,"FW,MF",Hellas Verona,28-100,1993,9.0,7.0,568.0,3.0,4.0,0.0,0.0,1.0,0.0,0.48,0.63,1.11,0.48,1.11,1.3,1.3,2.1,0.21,0.33,0.54,0.21,0.54,6.3,14.0,5.0,0.0,35.7,2.22,0.79,0.21,0.6,0.09,1.7,1.7,217.0,276.0,78.6,3484.0,975.0,123.0,136.0,90.4,74.0,94.0,78.7,15.0,31.0,48.4,1.9,9.0,19.0,13.0,1.0,29.0,260.0,16.0,3.0,2.0,44.0,6.0,10.0,12.0,3.0,4.0,3.0,218.0,27.0,31.0,38.0,231.0,5.0,0.0,1.0,3.0,6.0,7.0,10.0,23.0,3.64,17.0,2.0,2.0,1.0,1.0,0.0,8.0,1.27,7.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,5.0,3.0,2.0,3.0,7.0,42.9,4.0,100.0,19.0,19.0,25.0,41.0,34.0,10.0,0.0,0.0,10.0,3.0,1.0,0.0,374.0,1.0,28.0,193.0,193.0,28.0,360.0,15.0,25.0,60.0,16.0,1.0,298.0,1618.0,974.0,55.0,23.0,12.0,393.0,299.0,76.1,12.0,23.0,0.0,10.0,15.0,6.0,0.0,0.0,0.0,28.0,1.0,11.0,8.3
79,Francesco Caputo,it ITA,FW,Sassuolo,34-093,1987,2.0,2.0,156.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,0.58,0.7,0.7,0.4,0.39,0.21,0.6,0.39,0.6,1.7,4.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.17,-0.7,-0.7,28.0,35.0,80.0,370.0,35.0,16.0,20.0,80.0,10.0,11.0,90.9,0.0,0.0,0.0,0.6,3.0,1.0,1.0,0.0,2.0,32.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,2.0,3.0,27.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,3.46,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.15,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,0.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,2.0,26.0,22.0,14.0,46.0,0.0,1.0,0.0,0.0,0.0,28.0,127.0,38.0,4.0,0.0,1.0,62.0,38.0,61.3,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
80,Francesco Caputo,it ITA,FW,Sampdoria,34-093,1987,9.0,7.0,663.0,3.0,1.0,0.0,0.0,0.0,0.0,0.41,0.14,0.54,0.41,0.54,3.1,3.1,0.8,0.43,0.11,0.54,0.43,0.54,7.4,15.0,7.0,0.0,46.7,2.04,0.95,0.2,0.43,0.21,-0.1,-0.1,112.0,150.0,74.7,1711.0,275.0,62.0,76.0,81.6,41.0,51.0,80.4,6.0,13.0,46.2,0.2,9.0,6.0,6.0,0.0,9.0,139.0,11.0,1.0,0.0,37.0,2.0,7.0,0.0,0.0,0.0,0.0,101.0,27.0,22.0,14.0,112.0,10.0,0.0,6.0,0.0,2.0,6.0,5.0,20.0,2.71,15.0,0.0,1.0,1.0,2.0,1.0,3.0,0.41,2.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,65.0,19.0,29.2,8.0,22.0,35.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,205.0,4.0,12.0,91.0,108.0,38.0,195.0,3.0,5.0,60.0,3.0,0.0,119.0,499.0,252.0,19.0,4.0,9.0,324.0,165.0,50.9,15.0,6.0,0.0,6.0,10.0,15.0,1.0,0.0,0.0,15.0,11.0,15.0,42.3
81,Andrea Carboni,it ITA,DF,Cagliari,20-276,2001,11.0,11.0,903.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.0,0.01,0.01,0.01,10.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.07,-0.1,-0.1,314.0,393.0,79.9,6647.0,2434.0,96.0,100.0,96.0,166.0,191.0,86.9,50.0,89.0,56.2,0.0,1.0,25.0,5.0,1.0,24.0,374.0,19.0,9.0,1.0,22.0,11.0,4.0,0.0,0.0,0.0,0.0,273.0,23.0,97.0,322.0,43.0,14.0,9.0,2.0,1.0,9.0,9.0,10.0,4.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,14.0,3.0,2.0,7.0,19.0,36.8,12.0,159.0,52.0,32.7,105.0,48.0,6.0,27.0,11.0,0.0,16.0,18.0,52.0,0.0,509.0,96.0,274.0,234.0,28.0,2.0,490.0,1.0,2.0,50.0,1.0,0.0,277.0,1610.0,956.0,29.0,8.0,0.0,314.0,306.0,97.5,2.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,56.0,12.0,23.0,34.3
82,Nicolò Casale,it ITA,DF,Hellas Verona,23-266,1998,10.0,7.0,595.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.9,0.0,0.13,0.13,0.0,0.13,6.6,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.02,0.0,0.0,211.0,254.0,83.1,3808.0,1362.0,81.0,91.0,89.0,104.0,118.0,88.1,18.0,33.0,54.5,0.1,4.0,8.0,4.0,2.0,15.0,230.0,24.0,12.0,0.0,29.0,1.0,6.0,1.0,0.0,1.0,0.0,186.0,32.0,36.0,43.0,178.0,16.0,11.0,0.0,1.0,5.0,5.0,6.0,8.0,1.21,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.45,3.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,6.0,9.0,0.0,6.0,10.0,60.0,4.0,114.0,34.0,29.8,59.0,51.0,4.0,11.0,1.0,0.0,10.0,13.0,24.0,0.0,311.0,32.0,135.0,150.0,44.0,4.0,289.0,2.0,3.0,66.7,2.0,0.0,171.0,983.0,526.0,12.0,8.0,0.0,180.0,167.0,92.8,1.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,50.0,10.0,9.0,52.6
83,Samu Castillejo,es ESP,FW,Milan,26-293,1995,3.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.07,0.04,0.11,0.07,0.11,1.0,1.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.07,-0.1,-0.1,40.0,47.0,85.1,711.0,148.0,22.0,22.0,100.0,10.0,11.0,90.9,8.0,12.0,66.7,0.0,1.0,2.0,2.0,1.0,3.0,44.0,3.0,0.0,0.0,10.0,2.0,2.0,2.0,0.0,0.0,2.0,35.0,5.0,7.0,38.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.97,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,18.0,4.0,22.2,6.0,8.0,4.0,4.0,1.0,0.0,3.0,2.0,1.0,0.0,61.0,2.0,8.0,22.0,39.0,5.0,58.0,0.0,2.0,0.0,0.0,0.0,42.0,298.0,177.0,6.0,5.0,1.0,43.0,41.0,95.3,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,50.0
84,Gaetano Castrovilli,it ITA,MF,Fiorentina,24-263,1997,8.0,5.0,371.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0.0,0.24,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,4.1,1.0,1.0,0.0,100.0,0.24,0.24,0.0,0.0,0.04,0.0,0.0,104.0,131.0,79.4,1917.0,473.0,42.0,50.0,84.0,53.0,60.0,88.3,7.0,14.0,50.0,0.9,2.0,12.0,6.0,1.0,19.0,125.0,6.0,3.0,1.0,29.0,5.0,7.0,0.0,0.0,0.0,0.0,92.0,18.0,21.0,25.0,98.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,9.0,2.18,7.0,0.0,1.0,0.0,1.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,47.0,11.0,23.4,14.0,19.0,14.0,3.0,0.0,0.0,3.0,7.0,2.0,0.0,170.0,2.0,34.0,86.0,69.0,12.0,166.0,4.0,5.0,80.0,4.0,0.0,128.0,789.0,413.0,19.0,9.0,4.0,143.0,122.0,85.3,7.0,11.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,28.0,3.0,3.0,50.0
85,Danilo Cataldi,it ITA,MF,Lazio,27-093,1994,9.0,3.0,359.0,1.0,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.25,0.25,0.1,0.1,0.2,0.03,0.04,0.07,0.03,0.07,4.0,3.0,1.0,0.0,33.3,0.75,0.25,0.33,1.0,0.04,0.9,0.9,243.0,278.0,87.4,4378.0,1219.0,107.0,111.0,96.4,107.0,117.0,91.5,25.0,46.0,54.3,-0.2,4.0,18.0,2.0,0.0,15.0,256.0,22.0,12.0,0.0,16.0,10.0,3.0,10.0,5.0,4.0,0.0,211.0,27.0,40.0,59.0,211.0,7.0,0.0,1.0,2.0,2.0,4.0,0.0,8.0,2.01,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,5.0,5.0,2.0,3.0,9.0,33.3,6.0,81.0,11.0,13.6,29.0,44.0,8.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,306.0,9.0,57.0,201.0,57.0,1.0,284.0,1.0,1.0,100.0,1.0,0.0,192.0,703.0,239.0,10.0,4.0,0.0,229.0,226.0,98.7,2.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0
86,Pietro Ceccaroni,it ITA,DF,Venezia,25-321,1995,11.0,11.0,990.0,1.0,0.0,0.0,0.0,3.0,0.0,0.09,0.0,0.09,0.09,0.09,0.3,0.3,0.1,0.03,0.01,0.03,0.03,0.03,11.0,5.0,2.0,0.0,40.0,0.45,0.18,0.2,0.5,0.06,0.7,0.7,497.0,571.0,87.0,10115.0,4042.0,159.0,173.0,91.9,273.0,288.0,94.8,64.0,103.0,62.1,-0.1,2.0,30.0,2.0,1.0,31.0,543.0,28.0,18.0,0.0,75.0,4.0,5.0,0.0,0.0,0.0,0.0,421.0,57.0,93.0,442.0,85.0,22.0,9.0,0.0,0.0,5.0,12.0,5.0,5.0,0.45,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,5.0,7.0,1.0,3.0,5.0,60.0,2.0,91.0,26.0,28.6,57.0,25.0,9.0,11.0,6.0,0.0,5.0,24.0,53.0,0.0,685.0,157.0,439.0,259.0,36.0,10.0,658.0,4.0,6.0,66.7,5.0,0.0,394.0,2501.0,1548.0,24.0,5.0,0.0,459.0,452.0,98.5,3.0,3.0,0.0,12.0,10.0,0.0,0.0,1.0,0.0,93.0,25.0,12.0,67.6
